date,location,gear,trt,cage,bag,oyster_num,height,length,width,tag_num
10/17/22,out,FC,FCo,3,B,80,79,56,20,13
10/17/22,out,FC,FCo,3,C,81,59,38,12,14
10/17/22,out,FC,FCo,3,C,82,63,48,18,14
10/17/22,out,FC,FCo,3,C,83,84,57,21,14
10/17/22,out,FC,FCo,3,C,84,61,36,18,14
10/17/22,out,FC,FCo,3,C,85,82,58,23,14
10/17/22,out,FC,FCo,3,C,86,56,52,15,14
10/17/22,out,FC,FCo,3,C,87,46,39,14,14
10/17/22,out,FC,FCo,3,C,88,58,45,16,14
10/17/22,out,FC,FCo,3,D,89,58,35,17,15
10/17/22,out,FC,FCo,3,D,90,70,49,20,15
10/17/22,out,FC,FCo,3,D,91,70,55,18,15
10/17/22,out,FC,FCo,3,D,92,74,50,15,15
10/17/22,out,FC,FCo,3,D,93,68,55,16,15
10/17/22,out,FC,FCo,3,D,94,60,45,16,15
10/17/22,out,FC,FCo,3,D,95,77,55,20,15
10/17/22,out,FC,FCo,3,D,96,67,54,21,15
